hypothesis_index,hypothesis_id,family_id,cluster_id,expected_nested_pairs,valid_nested_pairs,cluster_effect_available,cluster_effect,cluster_worst_case_bound,cluster_best_case_bound
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.32340357160037414,0.32340357160037414,0.32340357160037414
16,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,-0.0014813725672248035,-0.0014813725672248035,-0.0014813725672248035
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,-0.0074786399412929364,-0.0074786399412929364,-0.0074786399412929364
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.0024738025780648796,0.0024738025780648796,0.0024738025780648796
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.0039728044723085273,0.0039728044723085273,0.0039728044723085273
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,-0.00071312493718939107,-0.00071312493718939107,-0.00071312493718939107
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,-0.0010028126527861613,-0.0010028126527861613,-0.0010028126527861613
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,-0.0032668375196600458,-0.0032668375196600458,-0.0032668375196600458
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,-0.0026328138718358543,-0.0026328138718358543,-0.0026328138718358543
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,5.3448006395728775e-07,5.3448006395728775e-07,5.3448006395728775e-07
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,-0.00057608803292745752,-0.00057608803292745752,-0.00057608803292745752
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.00075853134211463665,0.00075853134211463665,0.00075853134211463665
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,-0.00084351337181657877,-0.00084351337181657877,-0.00084351337181657877
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,0.0036101562650541013,0.0036101562650541013,0.0036101562650541013
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.00049308584258889177,0.00049308584258889177,0.00049308584258889177
17,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_REJECTION_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,-0.00045391823857328102,-0.00045391823857328102,-0.00045391823857328102
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,0.019984449297314768,0.019984449297314768,0.019984449297314768
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.02483611372520772,0.02483611372520772,0.02483611372520772
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.0043307391173914855,0.0043307391173914855,0.0043307391173914855
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.0001939965506697781,0.0001939965506697781,0.0001939965506697781
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,-0.00060527089901347693,-0.00060527089901347693,-0.00060527089901347693
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,-0.0042745107811934637,-0.0042745107811934637,-0.0042745107811934637
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,-0.0022989244686487499,-0.0022989244686487499,-0.0022989244686487499
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,0.0010034852044197963,0.0010034852044197963,0.0010034852044197963
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,-0.0030625688166863226,-0.0030625688166863226,-0.0030625688166863226
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.00085548250753068661,0.00085548250753068661,0.00085548250753068661
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,0.0011777533519726103,0.0011777533519726103,0.0011777533519726103
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,-0.0031328496890745765,-0.0031328496890745765,-0.0031328496890745765
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.0004414093356447824,0.0004414093356447824,0.0004414093356447824
18,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_MEMORY_RESET_GATE__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,-0.0030424013160044727,-0.0030424013160044727,-0.0030424013160044727
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,-0.037791975505722386,-0.037791975505722386,-0.037791975505722386
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.0043034741824522216,0.0043034741824522216,0.0043034741824522216
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.0026843327565940381,0.0026843327565940381,0.0026843327565940381
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.00051250404796490678,0.00051250404796490678,0.00051250404796490678
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,-0.00096145388155099987,-0.00096145388155099987,-0.00096145388155099987
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,-0.00090230765741997055,-0.00090230765741997055,-0.00090230765741997055
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,0.0011287324115817397,0.0011287324115817397,0.0011287324115817397
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,5.5329553186672696e-05,5.5329553186672696e-05,5.5329553186672696e-05
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,-0.012774763941857897,-0.012774763941857897,-0.012774763941857897
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.0010072216103095694,0.0010072216103095694,0.0010072216103095694
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,-0.0025596598516697713,-0.0025596598516697713,-0.0025596598516697713
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,-0.0040773977304885299,-0.0040773977304885299,-0.0040773977304885299
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,-0.0019721817418091201,-0.0019721817418091201,-0.0019721817418091201
19,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__NO_LINEAGE_CREDIT__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,0.0012120416744259342,0.0012120416744259342,0.0012120416744259342
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,-0.0087017255090339161,-0.0087017255090339161,-0.0087017255090339161
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.040230855018392311,0.040230855018392311,0.040230855018392311
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,-0.0010055592918313983,-0.0010055592918313983,-0.0010055592918313983
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.0085682857585913704,0.0085682857585913704,0.0085682857585913704
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,-0.00050843984543247898,-0.00050843984543247898,-0.00050843984543247898
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,-0.0042745168963692314,-0.0042745168963692314,-0.0042745168963692314
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,0.013337836833006185,0.013337836833006185,0.013337836833006185
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,0.00073547250819720462,0.00073547250819720462,0.00073547250819720462
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,0.010793914844357438,0.010793914844357438,0.010793914844357438
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.0063760526453465281,0.0063760526453465281,0.0063760526453465281
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,0.0056029334818329616,0.0056029334818329616,0.0056029334818329616
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,-0.0034113103591876387,-0.0034113103591876387,-0.0034113103591876387
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.00469832965064702,0.00469832965064702,0.00469832965064702
20,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_WARM_START_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,0.42765881962049301,0.42765881962049301,0.42765881962049301
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,0.27318824751121873,0.27318824751121873,0.27318824751121873
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.17843113319723347,0.17843113319723347,0.17843113319723347
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.33955200520714257,0.33955200520714257,0.33955200520714257
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.34455728996872403,0.34455728996872403,0.34455728996872403
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,0.10931762854656021,0.10931762854656021,0.10931762854656021
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,0.22477467962795125,0.22477467962795125,0.22477467962795125
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,0.29488968400577276,0.29488968400577276,0.29488968400577276
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,0.29788286022211929,0.29788286022211929,0.29788286022211929
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,0.28084626282326186,0.28084626282326186,0.28084626282326186
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.0093581764194712227,0.0093581764194712227,0.0093581764194712227
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,0.43662305697034293,0.43662305697034293,0.43662305697034293
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,0.15578414908291072,0.15578414908291072,0.15578414908291072
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.33490316465619219,0.33490316465619219,0.33490316465619219
21,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__CROSS_EVENT_MEMORY_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF1,10,10,true,0.4193346152641273,0.4193346152641273,0.4193346152641273
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF10,10,10,true,0.27318824751121873,0.27318824751121873,0.27318824751121873
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF11,10,10,true,0.17843113319723347,0.17843113319723347,0.17843113319723347
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF12,10,10,true,0.33876175483171539,0.33876175483171539,0.33876175483171539
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF13,10,10,true,0.34164573650315444,0.34164573650315444,0.34164573650315444
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF14,10,10,true,0.1068152478788878,0.1068152478788878,0.1068152478788878
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF15,10,10,true,0.22408736290970049,0.22408736290970049,0.22408736290970049
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF2,10,10,true,0.29457410986814014,0.29457410986814014,0.29457410986814014
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF3,10,10,true,0.28697613616455908,0.28697613616455908,0.28697613616455908
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF4,10,10,true,0.27638499062867594,0.27638499062867594,0.27638499062867594
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF5,10,10,true,0.0093581764194712227,0.0093581764194712227,0.0093581764194712227
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF6,10,10,true,0.43178075470810573,0.43178075470810573,0.43178075470810573
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF7,10,10,true,0.14758732976057201,0.14758732976057201,0.14758732976057201
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF8,10,10,true,0.31780336436908296,0.31780336436908296,0.31780336436908296
22,E2_DYNAMIC__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY__TRANSFER_EARLY_AUC,E2_DYNAMIC_TRANSFER,CDF9,10,0,false,,-1,1
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/0,5,5,true,0.30721659090928638,0.30721659090928638,0.30721659090928638
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/1,5,5,true,0.252654117960876,0.252654117960876,0.252654117960876
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/2,5,5,true,0.15476731916360292,0.15476731916360292,0.15476731916360292
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/3,5,5,true,0.11746595941539895,0.11746595941539895,0.11746595941539895
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/4,5,5,true,0.35143790752784287,0.35143790752784287,0.35143790752784287
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/5,5,5,true,0.24450487870177301,0.24450487870177301,0.24450487870177301
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/6,5,5,true,0.202141467980681,0.202141467980681,0.202141467980681
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-INTERMITTENT/7,5,5,true,0.10854930000509211,0.10854930000509211,0.10854930000509211
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/0,5,5,true,0.19859061417562368,0.19859061417562368,0.19859061417562368
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/1,5,5,true,0.16931343003877494,0.16931343003877494,0.16931343003877494
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/2,5,5,true,0.22818532160134911,0.22818532160134911,0.22818532160134911
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/3,5,5,true,0.22843434275680252,0.22843434275680252,0.22843434275680252
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/4,5,5,true,0.17835723894857158,0.17835723894857158,0.17835723894857158
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/5,5,5,true,0.21970215513284314,0.21970215513284314,0.21970215513284314
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/6,5,5,true,0.24490899882969433,0.24490899882969433,0.24490899882969433
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-REJECTION/7,5,5,true,0.11622864901271546,0.11622864901271546,0.11622864901271546
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-SHOCK/0,5,5,true,0.19683956756074167,0.19683956756074167,0.19683956756074167
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-SHOCK/1,5,5,true,0.19507617771978572,0.19507617771978572,0.19507617771978572
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-SHOCK/2,5,5,true,0.20556428111106678,0.20556428111106678,0.20556428111106678
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY__TRANSFER_EARLY_AUC,E2_ROLLING_TRANSFER,RR-SHOCK/3,5,5,true,0.13989934476342367,0.13989934476342367,0.13989934476342367
