task_id,schedule_index,workload_id,unit_id,method_id,replicate_index,task_status,endpoint_status,anytime_nhv_auc,final_nhv,transfer_early_auc,timeout_carried_forward_event_count
r8c-4360-0b20e5f97ae6f146,4360,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_REJECTION_CREDIT,1,COMPLETE,INCLUDED,0.864769728821134,0.972377116878566,0.5323368264058576,0
r8c-4361-982a5d9a6f5d6c4d,4361,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_MEMORY_RESET_GATE,1,COMPLETE,INCLUDED,0.9446085650124031,0.9784404163651053,0.8511081986779053,0
r8c-4362-fb1acfa27d7437d1,4362,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_LINEAGE_CREDIT,1,COMPLETE,INCLUDED,0.8595291797969014,0.9693672670717449,0.5010905033676766,0
r8c-4363-0107e191109569e3,4363,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,INCLUDED,0.9438953176335918,0.9772034488440149,0.8489711859174762,0
r8c-4364-cf09c69b701d145f,4364,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,INCLUDED,0.8170866461867323,0.9704409037367704,0.33626291585392515,0
r8c-4365-b0726c394504a5ff,4365,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,SHADE_ONLY,1,COMPLETE,INCLUDED,0.8086710167011208,0.9713817373997868,0.3073327624930928,0
r8c-4366-6e76f1e4b1528805,4366,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.8134174536532341,0.9682173474425635,0.32942061947705575,0
r8c-4367-bc70e32627750d8f,4367,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_EXECUTION_FEEDBACK,2,COMPLETE,INCLUDED,0.946967889274454,0.979050396542782,0.8509203697540598,0
r8c-4368-492abf531c18c80c,4368,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.8646222632405054,0.9705619496139783,0.5329691036262636,0
r8c-4369-349127e9638b1e61,4369,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_MEMORY_RESET_GATE,2,COMPLETE,INCLUDED,0.9460521023430193,0.9783246461698833,0.8502273656724997,0
r8c-4370-0bd6e20b5a820829,4370,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.8642246408969149,0.9720452664799974,0.5309258525305491,0
r8c-4371-a42cca34739c47fc,4371,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,INCLUDED,0.9428975080258283,0.9771147072442661,0.8492364428461283,0
r8c-4372-7a614c3217060bca,4372,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.8141829897664257,0.9700786565929029,0.31955244669624266,0
r8c-4373-14122e47d689f184,4373,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,SHADE_ONLY,2,COMPLETE,INCLUDED,0.8155545673728201,0.97157236232549,0.33087478197299447,0
r8c-4374-aaa00e4d63916d45,4374,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.8149711564184331,0.969407699698022,0.3196553437571882,0
r8c-4375-0a30121107449e47,4375,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_EXECUTION_FEEDBACK,3,COMPLETE,INCLUDED,0.9475150757521918,0.9798278801022722,0.85156602626286,0
r8c-4376-3bcf0b65520c270a,4376,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.8773041517244566,0.9728010291930307,0.5941365863822305,0
r8c-4377-683c8f05ec10cf63,4377,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.9429627980855214,0.9771132484969554,0.8490087919238964,0
r8c-4378-7e27c5f7b7b87426,4378,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_LINEAGE_CREDIT,3,COMPLETE,INCLUDED,0.8627960085406958,0.971914323289855,0.5249351287777512,0
r8c-4379-6e7fb4baf11a9dca,4379,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,INCLUDED,0.9421776467736397,0.9765276675054384,0.8476492518688163,0
r8c-4380-c2c657bbd131283b,4380,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.8211295137734098,0.9703062141262444,0.348899915479984,0
r8c-4381-c692db7698ef62d2,4381,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,SHADE_ONLY,3,COMPLETE,INCLUDED,0.8137440361197623,0.971214855539601,0.32378018630166217,0
r8c-4382-b55ded866bc58b20,4382,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.804470969761482,0.9695066210822703,0.2895397218802779,0
r8c-4383-933a2837e05241ce,4383,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_EXECUTION_FEEDBACK,4,COMPLETE,INCLUDED,0.9460904608587999,0.9789975637258239,0.8513166570958264,0
r8c-4384-76edb6475826bc0a,4384,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_REJECTION_CREDIT,4,COMPLETE,INCLUDED,0.8652491569578634,0.9713353119503025,0.5414991154310547,0
r8c-4385-65de2c14e1d09c95,4385,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_MEMORY_RESET_GATE,4,COMPLETE,INCLUDED,0.9433295840248856,0.9770990543167064,0.8489367119298843,0
r8c-4386-4b34762d7e922347,4386,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.8788635966874896,0.9757943388166517,0.5869623477879162,0
r8c-4387-c5a7d56d80b3c30f,4387,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,INCLUDED,0.9431882870289086,0.9770984632522399,0.8488910225962717,0
r8c-4388-a4cc4ae7abf2be35,4388,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.8102836365008873,0.9698484169324907,0.2958244387782817,0
r8c-4389-4c870f78e3335a50,4389,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-SHOCK/7,SHADE_ONLY,4,COMPLETE,INCLUDED,0.8073401753157684,0.9706712992039419,0.30542281506620306,0
r8c-4390-8e2d2ba0ce1ded8e,4390,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_CROSS_EVENT_MEMORY,0,COMPLETE,INCLUDED,0.8544209675007555,0.9799346524085075,0.4618239879238851,0
r8c-4391-bda7b9a0bab6eef3,4391,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_EXECUTION_FEEDBACK,0,COMPLETE,INCLUDED,0.9412014614812618,0.985267686838714,0.8025727610411663,0
r8c-4392-fa74812d79ea7699,4392,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_REJECTION_CREDIT,0,COMPLETE,INCLUDED,0.9018760469052711,0.9824778235884988,0.6442827968797294,0
r8c-4393-7de4c122dd34c9fc,4393,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_MEMORY_RESET_GATE,0,COMPLETE,INCLUDED,0.9555435975027103,0.9858992131401887,0.8522002532887162,0
r8c-4394-af84566119437315,4394,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_LINEAGE_CREDIT,0,COMPLETE,INCLUDED,0.8942892353409168,0.9826141110235097,0.611614484215316,0
r8c-4395-de2bcbf24c2b350f,4395,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,INCLUDED,0.9523069220480502,0.9870868567122214,0.8543407273315125,0
r8c-4396-d740d54d50379d89,4396,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,INCLUDED,0.8608555121548956,0.9811270254192511,0.4861017367167018,0
r8c-4397-74ff22f810f0b548,4397,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,SHADE_ONLY,0,COMPLETE,INCLUDED,0.8558472279467993,0.9829433051932777,0.44852178997566755,0
r8c-4398-c9210f4c2b24d753,4398,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_CROSS_EVENT_MEMORY,1,COMPLETE,INCLUDED,0.85254897411556,0.9793053782288441,0.4475058258101005,0
r8c-4399-913d42c902ca9990,4399,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_EXECUTION_FEEDBACK,1,COMPLETE,INCLUDED,0.9471084217984664,0.9860268290578263,0.8269705720772788,0
r8c-4400-ca8e348f83763363,4400,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_REJECTION_CREDIT,1,COMPLETE,INCLUDED,0.916135545957862,0.9833008731708841,0.7069122706598234,0
r8c-4401-e3702a4a934e5628,4401,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_MEMORY_RESET_GATE,1,COMPLETE,INCLUDED,0.9514368993704021,0.985356146143147,0.8497249289335346,0
r8c-4402-8715aba00725e32b,4402,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_LINEAGE_CREDIT,1,COMPLETE,INCLUDED,0.8987209927147092,0.9820824939456282,0.6312050870590267,0
r8c-4403-f37e77c8a07cf643,4403,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,INCLUDED,0.9526167814161486,0.9858215868376163,0.8504247045749538,0
r8c-4404-b8207db977c6714e,4404,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,INCLUDED,0.8682920977209987,0.9802050432489544,0.5166825813317102,0
r8c-4405-8e143b081c71bdbd,4405,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,SHADE_ONLY,1,COMPLETE,INCLUDED,0.8474389981884689,0.9812691284984769,0.4199815776712929,0
r8c-4406-7bfce38abf6f15db,4406,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.8532809690346317,0.9786574033847272,0.466666102260993,0
r8c-4407-4656ed6d235cbbf4,4407,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_EXECUTION_FEEDBACK,2,COMPLETE,INCLUDED,0.9574781515917117,0.9878716125166459,0.8553747977021364,0
r8c-4408-67d82921e9a18d1e,4408,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.9243933459036752,0.9827736980354451,0.7338619904508933,0
r8c-4409-3d84ce09733c83fb,4409,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_MEMORY_RESET_GATE,2,COMPLETE,INCLUDED,0.9523155463618533,0.9857698470232273,0.8525854866171282,0
r8c-4410-7e95ee3379201f7b,4410,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.8925300742493855,0.9814009852722133,0.6059268619497106,0
r8c-4411-5b6c01c91a45d633,4411,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,INCLUDED,0.9533156201954516,0.9867968990315215,0.8504508576499981,0
r8c-4412-9544ae4781233d75,4412,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.8595996520860248,0.9805901769567693,0.47843838013995826,0
r8c-4413-30f65140b275140f,4413,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,SHADE_ONLY,2,COMPLETE,INCLUDED,0.8502955286254282,0.9796128669127876,0.4614306904763022,0
r8c-4414-d88c5029c553169d,4414,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.8463087247409842,0.98016791117956,0.4258864472123229,0
r8c-4415-2540482e49952efa,4415,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_EXECUTION_FEEDBACK,3,COMPLETE,INCLUDED,0.9408830998707719,0.9857693401439672,0.7992608598298072,0
r8c-4416-9f8cc1d2cc8582ed,4416,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.90741930153028,0.9838416903642226,0.6722946457440876,0
r8c-4417-42b99aed5ced6645,4417,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.9519985077406892,0.9868043068365389,0.8416385005319078,0
r8c-4418-a0fd6f10d6ee25df,4418,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_LINEAGE_CREDIT,3,COMPLETE,INCLUDED,0.8948626332528447,0.9838223940368716,0.6056080984284619,0
r8c-4419-05f02d0e5740d370,4419,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,INCLUDED,0.9520747389686219,0.9857499682773417,0.849134310395728,0
r8c-4420-84d61377d0205d42,4420,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.8424597069242241,0.980328287404981,0.3963172806497807,0
r8c-4421-d02c37fd36407ae9,4421,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,SHADE_ONLY,3,COMPLETE,INCLUDED,0.8598296138043307,0.9833266853982542,0.4689944795984658,0
r8c-4422-694f74dedf72f330,4422,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.8567734061966144,0.9787045880445578,0.4669151846798094,0
r8c-4423-8c67cdd7c178412f,4423,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_EXECUTION_FEEDBACK,4,COMPLETE,INCLUDED,0.9487004246884003,0.9863892925355664,0.8341093226465042,0
r8c-4424-a6a2eced3858f9e2,4424,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_REJECTION_CREDIT,4,COMPLETE,INCLUDED,0.9113728771928178,0.9841222650927092,0.6832743928622647,0
r8c-4425-f099ff9a9b75b577,4425,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_MEMORY_RESET_GATE,4,COMPLETE,INCLUDED,0.9539491072277722,0.9861670742775178,0.8545266599955316,0
r8c-4426-ef4e59ca80613d29,4426,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.9099274750032947,0.9829397525951944,0.6884685903780057,0
r8c-4427-6e822f99e28210d3,4427,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,INCLUDED,0.9548157497570037,0.9853113387673265,0.8544309229454973,0
r8c-4428-b54ffd1cbf372056,4428,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.8503103329213075,0.9793207936151418,0.4321585452871386,0
r8c-4429-7abe05266d0d4223,4429,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/0,SHADE_ONLY,4,COMPLETE,INCLUDED,0.8542475987839293,0.9810069535162802,0.4681896814277965,0
r8c-4430-580cc022b175a67b,4430,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_CROSS_EVENT_MEMORY,0,COMPLETE,INCLUDED,0.8656878349467039,0.9857460028168266,0.49391357986490453,0
r8c-4431-d46d9fdefd51c313,4431,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_EXECUTION_FEEDBACK,0,COMPLETE,INCLUDED,0.9577187102647299,0.9912292022868504,0.8640885495650314,0
r8c-4432-acc4fc6645e692f2,4432,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_REJECTION_CREDIT,0,COMPLETE,INCLUDED,0.9205302518379662,0.9883517407524545,0.7175362670536048,0
r8c-4433-8af280ede6d6ab39,4433,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_MEMORY_RESET_GATE,0,COMPLETE,INCLUDED,0.9601544740046724,0.9910637463770724,0.8663241423639008,0
r8c-4434-87f661519fd09457,4434,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_LINEAGE_CREDIT,0,COMPLETE,INCLUDED,0.9075992409348952,0.9861069106435713,0.6659635738311364,0
r8c-4435-d001e2882ee79a00,4435,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,INCLUDED,0.9616172064928692,0.9924418433674171,0.8657796320994828,0
r8c-4436-0828592c5b2347b1,4436,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,INCLUDED,0.8711650589612896,0.9844190282784859,0.5257357277657257,0
r8c-4437-3e96ece54a106e44,4437,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,SHADE_ONLY,0,COMPLETE,INCLUDED,0.8604252937282573,0.9857400242201122,0.4745918416152578,0
r8c-4438-2ac2a27d51a5e8ea,4438,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_CROSS_EVENT_MEMORY,1,COMPLETE,INCLUDED,0.8641783220630141,0.985818354676083,0.47508768228710613,0
r8c-4439-ed98f0cb1c723bba,4439,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_EXECUTION_FEEDBACK,1,COMPLETE,INCLUDED,0.9578387720014071,0.9910462930919604,0.8664128146817959,0
r8c-4440-fb8077572540012e,4440,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_REJECTION_CREDIT,1,COMPLETE,INCLUDED,0.9208222739876245,0.9889031575794551,0.7075870464774621,0
r8c-4441-d69dfb2fc43eb605,4441,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_MEMORY_RESET_GATE,1,COMPLETE,INCLUDED,0.9590950977029602,0.9910735165477899,0.8632493981887687,0
r8c-4442-fb538917f43685e0,4442,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_LINEAGE_CREDIT,1,COMPLETE,INCLUDED,0.9067202184123122,0.9872999777708864,0.657877547514563,0
r8c-4443-43ef486e069ac634,4443,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,INCLUDED,0.9621784298491429,0.9911691984644682,0.8662231901615225,0
r8c-4444-c112f4bdd9ec36db,4444,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,INCLUDED,0.8656140116395429,0.9856014678415896,0.48204283234160555,0
r8c-4445-1630c2cbc62ed972,4445,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,SHADE_ONLY,1,COMPLETE,INCLUDED,0.8605984975352255,0.9851564223851718,0.47529200513877723,0
r8c-4446-9ed03fcf15b95ff1,4446,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.8757920039430577,0.9846368631635333,0.542809764118953,0
r8c-4447-bfaf6f99f957706b,4447,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_EXECUTION_FEEDBACK,2,COMPLETE,INCLUDED,0.9488949936990135,0.9899106387716031,0.8236834747569801,0
r8c-4448-c5cc8c6e1b782cfb,4448,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.9205189352521783,0.9882410636795891,0.707421766504992,0
r8c-4449-c7032ce1fa959012,4449,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_MEMORY_RESET_GATE,2,COMPLETE,INCLUDED,0.9599010327008806,0.9924832443720488,0.8676725740289107,0
r8c-4450-b302e3a629206893,4450,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.9326985231414697,0.9883633539164352,0.757009911987304,0
r8c-4451-a933f79c714680f4,4451,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,INCLUDED,0.9601576281310011,0.9908164589729334,0.8658007412621345,0
r8c-4452-19cbfafc0836b6ea,4452,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.8652302476364335,0.9846599999372068,0.5021851051263521,0
r8c-4453-a5f222acc465d1eb,4453,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,SHADE_ONLY,2,COMPLETE,INCLUDED,0.8691543491902785,0.9862010133954584,0.5067935302526815,0
r8c-4454-11cbba954bbc96d0,4454,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.8673179905383905,0.986163156521787,0.4888188557755343,0
r8c-4455-dcbfa9d3917c7dee,4455,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_EXECUTION_FEEDBACK,3,COMPLETE,INCLUDED,0.9589019928495084,0.9909785388389623,0.8661396305346728,0
r8c-4456-bca34df50dd77965,4456,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.9153867076178569,0.988276722098773,0.6975135080278818,0
r8c-4457-6102e784cbbaed20,4457,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.9577810994799829,0.9915247997840246,0.863467096440683,0
r8c-4458-713933e5614997d7,4458,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_LINEAGE_CREDIT,3,COMPLETE,INCLUDED,0.9296731444512014,0.9887769310876813,0.7509840413460436,0
r8c-4459-0d143a932eb3e1f3,4459,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,INCLUDED,0.9606553291767053,0.9915812612378339,0.8668408717412136,0
r8c-4460-0d4446875cecbc72,4460,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.872582598027557,0.9855767824069869,0.5087164277023752,0
r8c-4461-f5b2e3b215c92d05,4461,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,SHADE_ONLY,3,COMPLETE,INCLUDED,0.8682126296161086,0.9860308452471456,0.5172978224300124,0
r8c-4462-d50154f3d39df084,4462,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.8631247252261453,0.9847934807151424,0.4825009705090501,0
r8c-4463-4c74e0d0c5b60b36,4463,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_EXECUTION_FEEDBACK,4,COMPLETE,INCLUDED,0.9486559504834983,0.9904515555469006,0.8169957701980068,0
r8c-4464-7561f717f2cba9f6,4464,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_REJECTION_CREDIT,4,COMPLETE,INCLUDED,0.9174660711630362,0.9877747007179927,0.6993419128129811,0
r8c-4465-697694ec3abb7c4c,4465,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_MEMORY_RESET_GATE,4,COMPLETE,INCLUDED,0.9601256283191109,0.9915455814333534,0.866918918855179,0
r8c-4466-79b6b2d1e4932280,4466,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.9101696958427581,0.988361531907709,0.6711930444595842,0
r8c-4467-cec498f984999b25,4467,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,INCLUDED,0.9626068517963662,0.9914590447125443,0.866134015289952,0
r8c-4468-c2c4fe15229f0244,4468,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.8676099000453201,0.98622582570982,0.49688105253243403,0
r8c-4469-c4215978aea9ddf2,4469,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/1,SHADE_ONLY,4,COMPLETE,INCLUDED,0.8528260381277587,0.985164094730794,0.42508606093094403,0
